"","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_status","tenure(in_days)","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month","average_total_payment_3_month","average_total_payment_6_month","average_total_payment_1_year","sum_total_payment_1_month","sum_total_payment_3_month","sum_total_payment_6_month","sum_total_payment_1_year","average_standard_payment_1_month","average_standard_payment_3_month","average_standard_payment_6_month","average_standard_payment_1_year","sum_standard_payment_1_month","sum_standard_payment_3_month","sum_standard_payment_6_month","sum_standard_payment_1_year","average_non_standard_payment_1_month","average_non_standard_payment_3_month","average_non_standard_payment_6_month","average_non_standard_payment_1_year","sum_non_standard_payment_1_month","sum_non_standard_payment_3_month","sum_non_standard_payment_6_month","sum_non_standard_payment_1_year","average_jobs_1_month","average_jobs_3_month","average_jobs_6_month","average_jobs_1_year","total_jobs_1_month","total_jobs_3_month","total_jobs_6_month","total_jobs_1_year","average_satisfaction_1_month","average_satisfaction_3_month","average_satisfaction_6_month","average_satisfaction_1_year","Tenure(in_categories)","churn_status"
"796",1,100,1,1,1,241,20,70,152,197,928.493,1160.02114285714,1449.75388157895,1424.49319796954,18569.86,81201.48,220362.59,280625.16,917.458,1081.45085714286,1380.68348684211,1370.17817258883,18349.16,75701.56,209863.89,269925.1,11.035,78.5702857142857,69.0703947368421,54.3150253807107,220.7,5499.92,10498.7,10700.06,9,9.34285714285714,9.21052631578947,8.7258883248731,180,654,1400,1719,0.823529411764706,0.814814814814815,0.8125,0.785714285714286,3,0
"797",1,100,1,1,1,245,27,83,153,193,2629.08148148148,2106.43012048193,1786.00529411765,1619.51901554404,70985.2,174833.7,273258.81,312567.17,2568.97703703704,2044.12361445783,1728.36045751634,1572.32668393782,69362.38,169662.26,264439.15,303459.05,60.1044444444444,62.3065060240964,57.6448366013072,47.1923316062176,1622.82,5171.44,8819.66,9108.12,14.4444444444444,18.9397590361446,13.5098039215686,12.1761658031088,390,1572,2067,2350,0.666666666666667,0.703125,0.807017543859649,0.795620437956204,3,0
"798",1,0,3,1,1,240,26,72,148,196,14.1538461538462,17.3333333333333,20.7297297297297,24.6530612244898,368,1248,3068,4832,14.1538461538462,17.3333333333333,20.7297297297297,24.6530612244898,368,1248,3068,4832,0,0,0,0,0,0,0,0,2.92307692307692,3.16666666666667,4.10810810810811,4.37755102040816,76,228,608,858,0.842105263157895,0.795918367346939,0.798245614035088,0.802547770700637,3,0
"799",1,100,1,1,1,181,25,74,147,147,766.8928,764.052162162162,527.980136054422,527.980136054422,19172.32,56539.86,77613.08,77613.08,766.8928,763.673783783784,527.789659863946,527.789659863946,19172.32,56511.86,77585.08,77585.08,0,0.378378378378378,0.19047619047619,0.19047619047619,0,28,28,28,6.44,6.62162162162162,6.34013605442177,6.34013605442177,161,490,932,932,1,0.96,0.964285714285714,0.964285714285714,3,0
"800",1,100,1,2,2,195,0,40,129,190,0,735,712.480620155039,734.263157894737,0,29400,91910,139510,0,735,712.480620155039,734.263157894737,0,29400,91910,139510,0,0,0,0,0,0,0,0,0,14.975,13.5968992248062,14.0736842105263,0,599,1754,2674,0.5,0.424242424242424,0.47008547008547,0.448275862068966,3,0
"801",1,100,1,2,1,41,0,0,0,8,0,0,0,804.44,0,0,0,6435.52,0,0,0,804.44,0,0,0,6435.52,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,112,0.5,0.5,0.5,0.857142857142857,1,1
"802",1,100,1,2,1,244,22,60,109,148,661.095454545455,860.265,912.570183486239,924.551689189189,14544.1,51615.9,99470.15,136833.65,305.293181818182,199.963333333333,142.862844036697,139.580743243243,6716.45,11997.8,15572.05,20657.95,355.802272727273,660.301666666667,769.707339449541,784.970945945946,7827.65,39618.1,83898.1,116175.7,10.8636363636364,11.7,11.6880733944954,11.8513513513514,239,702,1274,1754,0.5,0.5,0.5,0.5,3,0
"803",1,0,2,1,1,240,30,40,61,95,0,0,1.24590163934426,0.8,0,0,76,76,0,0,1.24590163934426,0.8,0,0,76,76,0,0,0,0,0,0,0,0,8.43333333333333,8.575,8.11475409836066,7.81052631578947,253,343,495,742,0.6,0.625,0.6,0.677777777777778,3,0
"804",1,100,1,1,2,219,3,48,114,169,724.333333333333,698.604166666667,792.850877192982,820.076923076923,2173,33533,90385,138593,724.333333333333,697.104166666667,791.587719298246,819.224852071006,2173,33461,90241,138449,0,1.5,1.26315789473684,0.85207100591716,0,72,144,144,8.66666666666667,9.54166666666667,10.4035087719298,10.8639053254438,26,458,1186,1836,0.5,0.5,0.5,0.5,3,0
"805",1,100,1,2,2,80,0,0,19,66,0,0,545.684210526316,827.454545454545,0,0,10368,54612,0,0,545.684210526316,827.454545454545,0,0,10368,54612,0,0,0,0,0,0,0,0,0,0,10.0526315789474,14.4242424242424,0,0,191,952,0.5,0.5,0.588235294117647,0.587301587301587,1,1
"806",1,100,1,2,2,1,0,1,1,1,0,1406.36,1406.36,1406.36,0,1406.36,1406.36,1406.36,0,1406.36,1406.36,1406.36,0,1406.36,1406.36,1406.36,0,0,0,0,0,0,0,0,0,20,20,20,0,20,20,20,0.5,1,1,1,2,0
"807",1,100,1,2,2,79,0,0,16,74,0,0,698.4375,1015.39864864865,0,0,11175,75139.5,0,0,698.4375,1015.39864864865,0,0,11175,75139.5,0,0,0,0,0,0,0,0,0,0,13.0625,17.4594594594595,0,0,209,1292,0.5,0.5,0.6,0.424657534246575,1,1
"808",1,100,1,2,2,1,0,0,0,1,0,0,0,1104,0,0,0,1104,0,0,0,1104,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0.5,0.5,0.5,0,2,1
"809",1,100,1,1,2,1,0,0,0,1,0,0,0,1078,0,0,0,1078,0,0,0,1078,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0.5,0.5,0.5,1,2,1
"810",1,100,1,2,2,135,0,0,66,127,0,0,973,1058.59842519685,0,0,64218,134442,0,0,973,1058.59842519685,0,0,64218,134442,0,0,0,0,0,0,0,0,0,0,17.2272727272727,18.1102362204724,0,0,1137,2300,0.5,0.5,0.424242424242424,0.47244094488189,4,0
"811",1,100,1,2,2,101,0,0,33,79,0,0,1132.65060606061,1160.78037974684,0,0,37377.47,91701.65,0,0,1126.66666666667,1150.69620253165,0,0,37180,90905,0,0,5.98393939393939,10.0841772151899,0,0,197.47,796.65,0,0,6.03030303030303,6.86075949367089,0,0,199,542,0.5,0.5,0.5,0.5,4,1
"812",1,100,1,2,2,37,0,0,0,31,0,0,0,1018.45838709677,0,0,0,31572.21,0,0,0,1035.1935483871,0,0,0,32091,0,0,0,-16.7351612903226,0,0,0,-518.79,0,0,0,11.0645161290323,0,0,0,343,0.5,0.5,0.5,0.5,1,1
"813",1,100,1,2,2,98,0,0,1,5,0,0,684.27,729.906,0,0,684.27,3649.53,0,0,684.27,729.906,0,0,684.27,3649.53,0,0,0,0,0,0,0,0,0,0,13,16,0,0,13,80,0.5,0.5,0.5,0.5,4,0
"814",1,100,1,2,1,2,0,0,0,2,0,0,0,522.5,0,0,0,1045,0,0,0,522.5,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,23,0.5,0.5,0.5,0.5,2,1
"815",1,100,1,2,1,9,0,0,0,3,0,0,0,983.666666666667,0,0,0,2951,0,0,0,983.666666666667,0,0,0,2951,0,0,0,0,0,0,0,0,0,0,0,17.6666666666667,0,0,0,53,0.5,0.5,0.5,0.333333333333333,2,1
"816",1,100,1,2,2,137,0,0,2,5,0,0,621.995,465.404,0,0,1243.99,2327.02,0,0,621.995,465.404,0,0,1243.99,2327.02,0,0,0,0,0,0,0,0,0,0,12,9.4,0,0,24,47,0.5,0.5,0.5,0.5,4,0
"817",1,100,1,1,2,51,0,0,3,5,0,0,77.5,392.864,0,0,232.5,1964.32,0,0,77.5,392.864,0,0,232.5,1964.32,0,0,0,0,0,0,0,0,0,0,1,4.8,0,0,3,24,0.5,0.5,0.5,0.5,1,1
"818",1,100,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0.5,0.5,0.5,0.5,2,0
"819",1,0,2,1,1,245,31,89,134,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.71910112359551,6.6044776119403,6.54891304347826,248,687,885,1205,0.666666666666667,0.670454545454545,0.681818181818182,0.687943262411348,3,0
"820",1,0,2,2,1,245,27,69,126,179,0,0,0.507936507936508,0.93854748603352,0,0,64,168,0,0,0.507936507936508,0.93854748603352,0,0,64,168,0,0,0,0,0,0,0,0,7.77777777777778,7.33333333333333,6.88095238095238,7.30167597765363,210,506,867,1307,0.615384615384615,0.698412698412698,0.681034482758621,0.633136094674556,3,0
"821",1,100,1,2,2,235,14,60,132,180,704,948.383333333333,956.375,996.294444444444,9856,56903,126241.5,179333,704,948.383333333333,956.375,996.294444444444,9856,56903,126241.5,179333,0,0,0,0,0,0,0,0,12.8571428571429,16.15,15.9848484848485,16.2222222222222,180,969,2110,2920,0.307692307692308,0.355932203389831,0.457364341085271,0.414772727272727,3,0
"822",1,100,1,2,2,1,0,0,1,1,0,0,67.64,67.64,0,0,67.64,67.64,0,0,67.64,67.64,0,0,67.64,67.64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5,0.5,0.5,0.5,2,1
"823",1,100,1,2,1,245,11,36,83,119,637.476363636364,695.460833333333,667.276506024096,668.20974789916,7012.24,25036.59,55383.95,79516.96,637.476363636364,695.460833333333,667.276506024096,668.20974789916,7012.24,25036.59,55383.95,79516.96,0,0,0,0,0,0,0,0,13.0909090909091,12.6666666666667,12.7831325301205,13.5294117647059,144,456,1061,1610,0.5,0.5,0.5,0.5,3,0
"824",1,100,1,2,2,17,0,0,0,12,0,0,0,594.884166666667,0,0,0,7138.61,0,0,0,594.884166666667,0,0,0,7138.61,0,0,0,0,0,0,0,0,0,0,0,14.6666666666667,0,0,0,176,0.5,0.5,0.5,0.5,2,1
"825",1,100,1,2,2,17,0,0,0,12,0,0,0,618.596666666667,0,0,0,7423.16,0,0,0,618.596666666667,0,0,0,7423.16,0,0,0,0,0,0,0,0,0,0,0,13.5833333333333,0,0,0,163,0.5,0.5,0.5,0.5,2,1
"826",1,100,1,2,1,245,19,61,133,181,699.735789473684,726.87,727.882556390977,725.027569060773,13294.98,44339.07,96808.38,131229.99,699.735789473684,726.87,727.882556390977,725.027569060773,13294.98,44339.07,96808.38,131229.99,0,0,0,0,0,0,0,0,12.6315789473684,13.0655737704918,13.1729323308271,13.2872928176796,240,797,1752,2405,0.5,0.5,0.5,0.5,3,0
"827",1,100,1,2,2,149,0,0,58,99,0,0,635.28775862069,633.615454545455,0,0,36846.69,62727.93,0,0,628.218793103448,629.47404040404,0,0,36436.69,62317.93,0,0,7.06896551724138,4.14141414141414,0,0,410,410,0,0,15.2068965517241,14.8888888888889,0,0,882,1474,0.5,0.5,1,1,4,0
"828",1,100,1,2,2,155,0,2,88,133,0,648.945,1069.33784090909,1076.58443609023,0,1297.89,94101.73,143185.73,0,648.945,1063.54238636364,1065.69721804511,0,1297.89,93591.73,141737.73,0,0,5.79545454545455,10.8872180451128,0,0,510,1448,0,13.5,15.6590909090909,15.7443609022556,0,27,1378,2094,0.5,0.5,0.388235294117647,0.407692307692308,4,0
"829",1,100,1,1,1,245,23,77,161,217,927.739130434783,1036.12987012987,1035.57757763975,1062.10976958525,21338,79782,166727.99,230477.82,896.173913043478,1019.32467532468,1018.64590062112,1049.36322580645,20612,78488,164001.99,227711.82,31.5652173913043,16.8051948051948,16.9316770186335,12.7465437788018,726,1294,2726,2766,14.2173913043478,16.0649350649351,16.2919254658385,16.4838709677419,327,1237,2623,3577,0.391304347826087,0.4,0.367741935483871,0.347619047619048,3,0
"830",1,100,1,1,1,1,0,0,1,1,0,0,456,456,0,0,456,456,0,0,456,456,0,0,456,456,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,11,0.5,0.5,1,1,2,1
"831",1,100,1,2,1,1,0,1,1,1,0,914,914,914,0,914,914,914,0,914,914,914,0,914,914,914,0,0,0,0,0,0,0,0,0,13,13,13,0,13,13,13,0.5,0.5,0.5,0.5,2,0
"832",1,100,1,2,1,245,21,64,129,173,529.759047619048,570.275,588.823643410853,603.186069364162,11124.94,36497.6,75958.25,104351.19,529.759047619048,570.275,588.823643410853,603.186069364162,11124.94,36497.6,75958.25,104351.19,0,0,0,0,0,0,0,0,14.6666666666667,14.78125,15.031007751938,15.5317919075145,308,946,1939,2687,0.5,0.5,0.5,0.5,3,0
"833",1,100,1,2,2,244,12,48,107,141,562.950833333333,638.069166666667,650.943831775701,649.016808510638,6755.41,30627.32,69650.99,91511.37,562.950833333333,638.069166666667,650.943831775701,649.016808510638,6755.41,30627.32,69650.99,91511.37,0,0,0,0,0,0,0,0,11.5833333333333,13.7916666666667,13.7757009345794,13.9148936170213,139,662,1474,1962,0.5,0.5,0,0,3,0
"834",1,100,1,2,2,9,0,0,0,7,0,0,0,859.714285714286,0,0,0,6018,0,0,0,784.285714285714,0,0,0,5490,0,0,0,75.4285714285714,0,0,0,528,0,0,0,13.7142857142857,0,0,0,96,0.5,0.5,0.5,0.5,2,1
"835",1,100,1,2,2,50,0,0,4,24,0,0,718.115,769.726666666667,0,0,2872.46,18473.44,0,0,718.115,769.726666666667,0,0,2872.46,18473.44,0,0,0,0,0,0,0,0,0,0,10.5,10.875,0,0,42,261,0.5,0.5,1,0.826086956521739,1,1
"836",1,100,1,2,1,245,20,47,59,67,932.396,977.622978723404,890.345084745763,940.705373134328,18647.92,45948.28,52530.36,63027.26,932.396,925.997446808511,836.50779661017,893.296417910448,18647.92,43521.88,49353.96,59850.86,0,51.6255319148936,53.8372881355932,47.4089552238806,0,2426.4,3176.4,3176.4,15.1,15.0212765957447,13.728813559322,14.5970149253731,302,706,810,978,0.5,0.5,0.5,0.5,3,0
"837",1,100,1,2,2,244,20,62,132,171,585.053,604.956129032258,601.248939393939,621.968830409357,11701.06,37507.28,79364.86,106356.67,585.053,604.956129032258,601.248939393939,621.968830409357,11701.06,37507.28,79364.86,106356.67,0,0,0,0,0,0,0,0,12.25,12.6935483870968,12.8484848484848,12.9239766081871,245,787,1696,2210,0.5,0.5,0,0,3,0
"838",1,100,1,2,1,245,20,68,142,176,582.0605,595.172647058823,596.621408450704,604.045625,11641.21,40471.74,84720.24,106312.03,582.0605,595.172647058823,596.621408450704,604.045625,11641.21,40471.74,84720.24,106312.03,0,0,0,0,0,0,0,0,12.5,12.3235294117647,12.1619718309859,12.625,250,838,1727,2222,0.5,0.5,0.5,0.5,3,0
"839",1,100,1,2,2,1,0,1,1,1,0,595.2,595.2,595.2,0,595.2,595.2,595.2,0,595.2,595.2,595.2,0,595.2,595.2,595.2,0,0,0,0,0,0,0,0,0,8,8,8,0,8,8,8,0.5,0.5,0.5,0.5,2,0
"840",1,100,1,2,2,111,0,0,10,15,0,0,606.967,614.139333333333,0,0,6069.67,9212.09,0,0,606.967,614.139333333333,0,0,6069.67,9212.09,0,0,0,0,0,0,0,0,0,0,12.9,13,0,0,129,195,0.5,0.5,0.5,0.5,4,1
"841",1,100,1,2,2,1,0,1,1,1,0,970,970,970,0,970,970,970,0,970,970,970,0,970,970,970,0,0,0,0,0,0,0,0,0,11,11,11,0,11,11,11,0.5,0.5,0.5,0.5,2,0
"842",1,100,1,1,1,18,0,4,5,5,0,983.705,1010.468,1010.468,0,3934.82,5052.34,5052.34,0,983.705,1010.468,1010.468,0,3934.82,5052.34,5052.34,0,0,0,0,0,0,0,0,0,13.5,13.4,13.4,0,54,67,67,0.5,0.5,0.5,0.5,2,0
"843",1,100,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5,0.5,0.5,0.5,2,1
"844",1,0,2,2,1,245,23,66,140,192,48.3478260869565,29.0909090909091,29.1428571428571,41.6666666666667,1112,1920,4080,8000,48.3478260869565,29.0909090909091,29.1428571428571,41.6666666666667,1112,1920,4080,8000,0,0,0,0,0,0,0,0,2.82608695652174,2.34848484848485,3.3,3.79166666666667,65,155,462,728,0.909090909090909,0.941176470588235,0.886363636363636,0.854014598540146,3,0
"845",1,100,1,2,1,245,19,54,106,135,579.210526315789,502.759259259259,535.160377358491,555.42962962963,11005,27149,56727,74983,579.210526315789,502.759259259259,529.292452830189,550.822222222222,11005,27149,56105,74361,0,0,5.86792452830189,4.60740740740741,0,0,622,622,13,15.2592592592593,15.9811320754717,16.1407407407407,247,824,1694,2179,0.5,0.5,0.5,0.5,3,0
"846",1,0,2,1,1,245,20,66,142,191,54.8,62.1212121212121,51.8591549295775,51.3298429319372,1096,4100,7364,9804,54.8,62.1212121212121,51.8591549295775,51.3298429319372,1096,4100,7364,9804,0,0,0,0,0,0,0,0,3.15,3.43939393939394,4.97183098591549,5.6020942408377,63,227,706,1070,0.866666666666667,0.825,0.71,0.623287671232877,3,0
"847",1,0,2,2,1,245,28,87,175,235,0,3.1264367816092,5.62285714285714,6.85957446808511,0,272,984,1612,0,3.1264367816092,5.62285714285714,6.85957446808511,0,272,984,1612,0,0,0,0,0,0,0,0,5.07142857142857,4.96551724137931,5.04,5.22553191489362,142,432,882,1228,0.925925925925926,0.8,0.810810810810811,0.787128712871287,3,0
"848",1,100,1,2,1,244,26,80,162,220,885.769230769231,902.625,886.882716049383,909.181818181818,23030,72210,143675,200020,885.769230769231,902.625,886.882716049383,911,23030,72210,143675,200420,0,0,0,-1.81818181818182,0,0,0,-400,28.8461538461538,36.3125,40.8024691358025,42.5818181818182,750,2905,6610,9368,0.5,0.5,0.5,0.5,3,0
"849",1,100,1,1,1,205,0,22,87,128,0,1262.56545454545,1192.06390804598,1265.1103125,0,27776.44,103709.56,161934.12,0,1239.02,1184.61862068966,1260.04984375,0,27258.44,103061.82,161286.38,0,23.5454545454545,7.44528735632184,5.06046875,0,518,647.74,647.74,0,9.22727272727273,9.52873563218391,10.25,0,203,829,1312,0.5,0.5,0.5,1,3,0
"850",1,100,1,1,2,81,0,0,20,81,0,0,896.8,1014.27160493827,0,0,17936,82156,0,0,896.8,1014.27160493827,0,0,17936,82156,0,0,0,0,0,0,0,0,0,0,15.1,17.1728395061728,0,0,302,1391,0.5,0.5,0.4,0.432098765432099,1,1
"851",1,100,1,2,1,233,9,35,49,67,643,571.971428571429,545.34693877551,535.432835820896,5787,20019,26722,35874,643,562.285714285714,537.65306122449,529.805970149254,5787,19680,26345,35497,0,9.68571428571429,7.69387755102041,5.62686567164179,0,339,377,377,15,14.9714285714286,14.3877551020408,15.1044776119403,135,524,705,1012,0.5,0.5,0.5,0.5,3,0
"852",1,100,1,1,1,243,19,60,126,177,1368.19526315789,1042.37083333333,1014.80126984127,964.025423728814,25995.71,62542.25,127864.96,170632.5,1326.09,1021.54716666667,987.473412698413,935.882429378531,25195.71,61292.83,124421.65,165651.19,42.1052631578947,20.8236666666667,27.3278571428571,28.1429943502825,800,1249.42,3443.31,4981.31,13.8421052631579,11.45,12.1428571428571,12.1694915254237,263,687,1530,2154,0.666666666666667,0.818181818181818,0.818181818181818,0.833333333333333,3,0
"853",1,0,2,1,1,245,27,83,161,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0740740740741,10.0240963855422,9.46583850931677,9.29665071770335,272,832,1524,1943,0.692307692307692,0.7125,0.713375796178344,0.702970297029703,3,0
"854",1,100,1,2,2,133,0,7,35,38,0,967.971428571429,917.760285714286,904.602105263158,0,6775.8,32121.61,34374.88,0,900,909.428571428571,879.078947368421,0,6300,31830,33405,0,67.9714285714286,8.33171428571429,25.5231578947368,0,475.8,291.61,969.88,0,10.4285714285714,13.3428571428571,12.8947368421053,0,73,467,490,0.5,0.5,0.5,0.5,4,0
"855",1,100,1,1,2,35,0,0,0,9,0,0,0,1059.40666666667,0,0,0,9534.66,0,0,0,1059.40666666667,0,0,0,9534.66,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,72,0.5,0.5,0.5,0.6,1,1
"856",1,100,1,1,1,244,17,63,130,178,1170.35294117647,1459.09523809524,1355.11538461538,1415.67415730337,19896,91923,176165,251990,1170.35294117647,1457.57142857143,1352.57692307692,1401.52808988764,19896,91827,175835,249472,0,1.52380952380952,2.53846153846154,14.1460674157303,0,96,330,2518,3.82352941176471,4.58730158730159,4.56153846153846,4.57303370786517,65,289,593,814,0.5,0.5,0.5,0.5,3,0
"857",1,100,1,1,1,244,17,66,141,190,931.823529411765,1195.90909090909,1256.54737588652,1262.01052631579,15841,78930,177173.18,239782,931.823529411765,1188.78787878788,1231.19985815603,1238.47368421053,15841,78460,173599.18,235310,0,7.12121212121212,25.3475177304965,23.5368421052632,0,470,3574,4472,3.29411764705882,3.87878787878788,4.18439716312057,4.36842105263158,56,256,590,830,0.5,0.5,0.5,0.5,3,0
"858",1,100,1,1,1,223,2,5,7,8,470.35,318.56,242.722857142857,219.2275,940.7,1592.8,1699.06,1753.82,470.35,318.56,242.722857142857,219.2275,940.7,1592.8,1699.06,1753.82,0,0,0,0,0,0,0,0,1.5,1.4,1.28571428571429,1.25,3,7,9,10,0.5,0.5,0.5,0.5,3,0
"859",1,100,1,1,1,241,18,64,137,179,1137.77777777778,1533.9375,1530.65328467153,1495.8938547486,20480,98172,209699.5,267765,1137.77777777778,1531.28125,1523.39781021898,1485.7374301676,20480,98002,208705.5,265947,0,2.65625,7.25547445255474,10.1564245810056,0,170,994,1818,3.94444444444444,5.234375,5.00729927007299,4.97765363128492,71,335,686,891,0.5,0.5,0.5,0.5,3,0
"860",1,100,1,1,1,1,0,0,0,1,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.5,0.5,0.5,0.5,2,1
"861",1,100,1,1,1,245,22,64,130,178,945.590909090909,1191.515625,1211.40769230769,1353.50561797753,20803,76257,157483,240924,945.590909090909,1190.015625,1204.91538461538,1340.65168539326,20803,76161,156639,238636,0,1.5,6.49230769230769,12.8539325842697,0,96,844,2288,3.59090909090909,4.484375,4.5,4.61797752808989,79,287,585,822,0.5,0.5,0.5,0.5,3,0
"862",1,100,1,1,1,245,27,77,155,207,3855.98148148148,3709.47168831169,3418.98606451613,3152.29033816425,104111.5,285629.32,529942.84,652524.1,3841.53703703704,3695.57558441558,3407.95380645161,3137.99082125604,103721.5,284559.32,528232.84,649564.1,14.4444444444444,13.8961038961039,11.0322580645161,14.2995169082126,390,1070,1710,2960,11.1111111111111,11.5454545454545,10.941935483871,10.1207729468599,300,889,1696,2095,0.5,0.5,0.5,0.5,3,0
"863",1,100,1,1,1,148,0,24,29,30,0,1009.72916666667,1042.87931034483,1010.11666666667,0,24233.5,30243.5,30303.5,0,977.229166666667,1015.98275862069,984.116666666667,0,23453.5,29463.5,29523.5,0,32.5,26.8965517241379,26,0,780,780,780,0,3.79166666666667,3.86206896551724,3.76666666666667,0,91,112,113,0.5,0.5,0.5,0.5,4,0
"864",1,100,1,1,2,129,0,0,47,105,0,0,1119.75446808511,1120.42342857143,0,0,52628.46,117644.46,0,0,1119.75446808511,1120.42342857143,0,0,52628.46,117644.46,0,0,0,0,0,0,0,0,0,0,16.0425531914894,15.5238095238095,0,0,754,1630,0.5,0.5,0.647058823529412,0.586666666666667,4,0
"865",1,100,1,2,2,1,0,0,0,1,0,0,0,824.94,0,0,0,824.94,0,0,0,824.94,0,0,0,824.94,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0.5,0.5,0.5,0.5,2,1
"866",1,100,1,1,2,108,0,0,27,61,0,0,800.837407407407,774.834918032787,0,0,21622.61,47264.93,0,0,800.837407407407,774.834918032787,0,0,21622.61,47264.93,0,0,0,0,0,0,0,0,0,0,13,12.4098360655738,0,0,351,757,0.5,0.5,0.5,0.5,4,1
"867",1,100,1,1,1,221,1,1,1,2,400,400,400,300,400,400,400,600,400,400,400,300,400,400,400,600,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0.5,0.5,0.5,0.5,3,0
"868",1,100,1,1,1,45,0,0,0,5,0,0,0,914.74,0,0,0,4573.7,0,0,0,914.74,0,0,0,4573.7,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,81,0.5,0.5,0.5,1,1,1
"869",1,100,1,1,2,245,14,43,122,181,629.571428571429,589.53488372093,980.409836065574,1382.46961325967,8814,25350,119610,250227,629.571428571429,589.53488372093,980.409836065574,1382.46961325967,8814,25350,119610,250227,0,0,0,0,0,0,0,0,10.6428571428571,10.6511627906977,17,22.9226519337017,149,458,2074,4149,0.538461538461538,0.615384615384615,0.429824561403509,0.30635838150289,3,0
"870",1,100,1,2,2,71,0,0,6,45,0,0,745.625,882.337333333333,0,0,4473.75,39705.18,0,0,745.625,878.075111111111,0,0,4473.75,39513.38,0,0,0,4.26222222222222,0,0,0,191.8,0,0,6.16666666666667,7.17777777777778,0,0,37,323,0.5,0.5,0.5,1,1,1
"871",1,100,1,1,1,245,16,62,115,161,980.375,1274.41935483871,1226.66086956522,1202.31055900621,15686,79014,141066,193572,980.375,1274.41935483871,1219.87826086957,1193.73913043478,15686,79014,140286,192192,0,0,6.78260869565217,8.57142857142857,0,0,780,1380,3.625,4.54838709677419,4.40869565217391,4.40372670807453,58,282,507,709,0.5,0.5,0.5,0.5,3,0
"872",1,100,1,1,1,243,17,70,146,192,806.023529411765,825.965714285714,775.12397260274,733.778072916667,13702.4,57817.6,113168.1,140885.39,801.732941176471,824.923714285714,774.624383561644,733.398177083333,13629.46,57744.66,113095.16,140812.45,4.29058823529412,1.042,0.49958904109589,0.379895833333333,72.94,72.94,72.94,72.94,5.05882352941176,5.7,5.35616438356164,5.31770833333333,86,399,782,1021,0.916666666666667,0.7,0.752066115702479,0.777070063694268,3,0
"873",1,100,1,1,1,226,14,58,110,139,683.645714285714,796.780172413793,815.832636363636,797.51726618705,9571.04,46213.25,89741.59,110854.9,683.645714285714,796.780172413793,815.832636363636,797.51726618705,9571.04,46213.25,89741.59,110854.9,0,0,0,0,0,0,0,0,8.14285714285714,9.56896551724138,10,9.41007194244604,114,555,1100,1308,0.5,0.5,0.5,0.5,3,0
"874",1,0,2,1,1,245,24,69,110,136,55.1666666666667,22.6086956521739,14.9818181818182,13.3529411764706,1324,1560,1648,1816,55.1666666666667,22.6086956521739,14.9818181818182,13.3529411764706,1324,1560,1648,1816,0,0,0,0,0,0,0,0,2.75,2.72463768115942,3.18181818181818,3.41176470588235,66,188,350,464,0.9375,0.9,0.911764705882353,0.879120879120879,3,0
