"","X1","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","Driver_Id","tenure(in_days)","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month","average_total_payment_3_month","average_total_payment_6_month","average_total_payment_1_year","sum_total_payment_1_month","sum_total_payment_3_month","sum_total_payment_6_month","sum_total_payment_1_year","average_standard_payment_1_month","average_standard_payment_3_month","average_standard_payment_6_month","average_standard_payment_1_year","sum_standard_payment_1_month","sum_standard_payment_3_month","sum_standard_payment_6_month","sum_standard_payment_1_year","average_non_standard_payment_1_month","average_non_standard_payment_3_month","average_non_standard_payment_6_month","average_non_standard_payment_1_year","sum_non_standard_payment_1_month","sum_non_standard_payment_3_month","sum_non_standard_payment_6_month","sum_non_standard_payment_1_year","average_jobs_1_month","average_jobs_3_month","average_jobs_6_month","average_jobs_1_year","total_jobs_1_month","total_jobs_3_month","total_jobs_6_month","total_jobs_1_year","average_satisfaction_1_month","average_satisfaction_3_month","average_satisfaction_6_month","average_satisfaction_1_year","Tenure(in_categories)","churn_status"
"3370",3551,70795,"SALEM","MA",1,100,"COMMISSION","1",0,236,70795,69,2017-12-26,0,0,0,50,0,0,0,855.2,0,0,0,42760,0,0,0,855.2,0,0,0,42760,0,0,0,0,0,0,0,0,0,0,0,6.84,0,0,0,342,0.5,0.5,0.5,0.476190476190476,"less than or equal to 3 month",FALSE
"3371",3552,70797,"VANCOUVER","WA",1,100,"COMMISSION","Not Specified",1,107,70797,110,2017-12-18,0,0,0,38,0,0,0,966.907894736842,0,0,0,36742.5,0,0,0,45.8552631578947,0,0,0,1742.5,0,0,0,921.052631578947,0,0,0,35000,0,0,0,3.02631578947368,0,0,0,115,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3372",3554,70800,"LYNNWOOD","WA",1,100,"COMMISSION","Not Specified",0,236,70800,142,2017-12-30,0,0,0,93,0,0,0,1772.91462365591,0,0,0,164881.06,0,0,0,1772.47677419355,0,0,0,164840.34,0,0,0,0.437849462365591,0,0,0,40.72,0,0,0,5.72043010752688,0,0,0,532,0.5,0.5,0.5,0.788461538461538,"less than or equal to 6 month",FALSE
"3373",3555,70801,"CANTON","OH",1,100,"COMMISSION","1",1,107,70801,16,2017-09-18,0,0,0,15,0,0,0,867.066666666667,0,0,0,13006,0,0,0,867.066666666667,0,0,0,13006,0,0,0,0,0,0,0,0,0,0,0,8.73333333333333,0,0,0,131,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"3374",3556,70804,"PROVO","UT",1,100,"COMMISSION","Not Specified",0,236,70804,1,2017-12-12,0,0,0,1,0,0,0,707.84,0,0,0,707.84,0,0,0,707.84,0,0,0,707.84,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"3375",3557,70806,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",0,236,70806,33,2017-10-06,0,0,0,13,0,0,0,564.923076923077,0,0,0,7344,0,0,0,564.923076923077,0,0,0,7344,0,0,0,0,0,0,0,0,0,0,0,11.6153846153846,0,0,0,151,0.5,0.5,0.5,0.166666666666667,"less than or equal to 3 month",FALSE
"3376",3558,70813,"WINDSOR,ON,N8W2Z2","ON",1,0,"DAILY","1",1,107,70813,112,2017-12-31,0,0,0,92,0,0,0,3.17391304347826,0,0,0,292,0,0,0,3.17391304347826,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,13.0108695652174,0,0,0,1197,0.5,0.5,0.5,0.652173913043478,"less than or equal to 6 month",FALSE
"3377",3559,70815,"BROOKLYN PARK","MN",1,100,"COMMISSION","Not Specified",1,107,70815,113,2017-12-29,0,0,0,59,0,0,0,942.322033898305,0,0,0,55597,0,0,0,668.930847457627,0,0,0,39466.92,0,0,0,273.391186440678,0,0,0,16130.08,0,0,0,8.77966101694915,0,0,0,518,0.5,0.5,0.5,0.84375,"less than or equal to 6 month",FALSE
"3378",3560,70821,"CANTON","OH",1,100,"COMMISSION","1",0,236,70821,38,2017-10-07,0,0,0,19,0,0,0,807.368421052632,0,0,0,15340,0,0,0,807.368421052632,0,0,0,15340,0,0,0,0,0,0,0,0,0,0,0,7.57894736842105,0,0,0,144,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"3379",3561,70822,"HUDSON","FL",1,100,"COMMISSION","1",1,107,70822,67,2017-12-30,0,0,0,38,0,0,0,1510.35684210526,0,0,0,57393.56,0,0,0,1486.76210526316,0,0,0,56496.96,0,0,0,23.5947368421053,0,0,0,896.6,0,0,0,12.8157894736842,0,0,0,487,0.5,0.5,0.5,0.541666666666667,"less than or equal to 3 month",FALSE
"3380",3563,70828,"JACKSON","NJ",1,100,"COMMISSION","Not Specified",1,107,70828,121,2017-12-31,0,0,0,111,0,0,0,732,0,0,0,81252,0,0,0,732,0,0,0,81252,0,0,0,0,0,0,0,0,0,0,0,5.96396396396396,0,0,0,662,0.5,0.5,0.5,0.612903225806452,"less than or equal to 6 month",FALSE
"3381",3564,70829,"THORNHILL","ON",1,100,"COMMISSION","Not Specified",1,107,70829,1,2017-12-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"3382",3565,70830,"STALLINGS","NC",1,100,"COMMISSION","1",0,236,70830,40,2017-10-19,0,0,0,20,0,0,0,643.6,0,0,0,12872,0,0,0,643.6,0,0,0,12872,0,0,0,0,0,0,0,0,0,0,0,7.55,0,0,0,151,0.5,0.5,0.5,1,"less than or equal to 3 month",FALSE
"3383",3566,70834,"WILMINGTON","DE",1,100,"COMMISSION","Not Specified",0,236,70834,121,2017-12-31,0,0,0,114,0,0,0,612.80701754386,0,0,0,69860,0,0,0,612.80701754386,0,0,0,69860,0,0,0,0,0,0,0,0,0,0,0,11.8684210526316,0,0,0,1353,0.5,0.5,0.5,0.5625,"less than or equal to 6 month",FALSE
"3384",3567,70836,"DOVER","DE",1,100,"COMMISSION","Not Specified",0,236,70836,63,2017-11-03,0,0,0,51,0,0,0,530.039215686274,0,0,0,27032,0,0,0,530.039215686274,0,0,0,27032,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,272,0.5,0.5,0.5,0.6,"less than or equal to 3 month",FALSE
"3385",3568,70837,"WESTLAND","MI",1,100,"COMMISSION","Not Specified",1,107,70837,1,2017-10-09,0,0,0,1,0,0,0,826.4,0,0,0,826.4,0,0,0,826.4,0,0,0,826.4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"3386",3569,70841,"FRESNO","CA",1,100,"COMMISSION","Not Specified",1,107,70841,114,2017-12-30,0,0,0,59,0,0,0,521.633898305085,0,0,0,30776.4,0,0,0,462.127118644068,0,0,0,27265.5,0,0,0,59.5067796610169,0,0,0,3510.9,0,0,0,14.9322033898305,0,0,0,881,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3387",3570,70842,"SPRING","TX",1,100,"COMMISSION","1",0,236,70842,22,2017-11-30,0,0,0,16,0,0,0,504,0,0,0,8064,0,0,0,504,0,0,0,8064,0,0,0,0,0,0,0,0,0,0,0,8.6875,0,0,0,139,0.5,0.5,0.5,0.454545454545455,"less than or equal to a month",FALSE
"3388",3571,70844,"LA HABRA","CA",1,100,"COMMISSION","Not Specified",0,236,70844,15,2017-11-25,0,0,0,3,0,0,0,342.333333333333,0,0,0,1027,0,0,0,342.333333333333,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,41,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"3389",3572,70851,"CANTON","OH",1,100,"COMMISSION","1",0,236,70851,2,2017-09-07,0,0,0,2,0,0,0,812,0,0,0,1624,0,0,0,812,0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,15,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3390",3573,70855,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70855,10,2017-09-15,0,0,0,8,0,0,0,816.75,0,0,0,6534,0,0,0,795,0,0,0,6360,0,0,0,21.75,0,0,0,174,0,0,0,14.75,0,0,0,118,0.5,0.5,0.5,0.333333333333333,"less than or equal to a month",TRUE
"3391",3574,70856,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70856,1,2017-09-08,0,0,0,1,0,0,0,1356,0,0,0,1356,0,0,0,1260,0,0,0,1260,0,0,0,96,0,0,0,96,0,0,0,15,0,0,0,15,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3392",3575,70857,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70857,6,2017-09-11,0,0,0,3,0,0,0,1168,0,0,0,3504,0,0,0,992,0,0,0,2976,0,0,0,176,0,0,0,528,0,0,0,12,0,0,0,36,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3393",3576,70858,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70858,8,2017-09-14,0,0,0,6,0,0,0,1383,0,0,0,8298,0,0,0,1313,0,0,0,7878,0,0,0,70,0,0,0,420,0,0,0,11.8333333333333,0,0,0,71,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3394",3577,70859,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70859,1,2017-09-07,0,0,0,1,0,0,0,2124,0,0,0,2124,0,0,0,2088,0,0,0,2088,0,0,0,36,0,0,0,36,0,0,0,10,0,0,0,10,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3395",3578,70860,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70860,2,2017-09-14,0,0,0,2,0,0,0,360,0,0,0,720,0,0,0,360,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3396",3579,70864,"SANTA ANA","CA",1,100,"COMMISSION","Not Specified",1,107,70864,116,2017-12-30,0,0,0,75,0,0,0,506.293333333333,0,0,0,37972,0,0,0,506.293333333333,0,0,0,37972,0,0,0,0,0,0,0,0,0,0,0,10.76,0,0,0,807,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3397",3580,70868,"SAN MARCOS","CA",1,100,"COMMISSION","1",1,107,70868,41,2017-10-21,0,0,0,7,0,0,0,962.857142857143,0,0,0,6740,0,0,0,882.857142857143,0,0,0,6180,0,0,0,80,0,0,0,560,0,0,0,2.28571428571429,0,0,0,16,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"3398",3581,70869,"AMBLER","PA",1,100,"COMMISSION","Not Specified",0,236,70869,75,2017-11-21,0,0,0,40,0,0,0,648.4,0,0,0,25936,0,0,0,648.4,0,0,0,25936,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,216,0.5,0.5,0.5,0.535714285714286,"less than or equal to 3 month",FALSE
"3399",3582,70873,"SOUTH GATE","CA",1,100,"COMMISSION","Not Specified",1,107,70873,80,2017-12-29,0,0,0,79,0,0,0,650.435949367089,0,0,0,51384.44,0,0,0,641.776455696203,0,0,0,50700.34,0,0,0,8.65949367088608,0,0,0,684.1,0,0,0,9.78481012658228,0,0,0,773,0.5,0.5,0.5,0.815384615384615,"less than or equal to 3 month",FALSE
"3400",3583,70875,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",1,107,70875,79,2017-12-19,0,0,0,8,0,0,0,373.80125,0,0,0,2990.41,0,0,0,373.80125,0,0,0,2990.41,0,0,0,0,0,0,0,0,0,0,0,3.875,0,0,0,31,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"3401",3584,70876,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",1,107,70876,91,2017-12-31,0,0,0,74,0,0,0,773.671621621622,0,0,0,57251.7,0,0,0,773.671621621622,0,0,0,57251.7,0,0,0,0,0,0,0,0,0,0,0,10.2702702702703,0,0,0,760,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3402",3585,70877,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",1,107,70877,90,2017-12-31,0,0,0,55,0,0,0,749.873454545455,0,0,0,41243.04,0,0,0,706.864363636364,0,0,0,38877.54,0,0,0,43.0090909090909,0,0,0,2365.5,0,0,0,5.34545454545455,0,0,0,294,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"3403",3586,70880,"SOUTH BOSTON","MA",1,100,"COMMISSION","Not Specified",0,236,70880,1,2017-11-08,0,0,0,1,0,0,0,688.64,0,0,0,688.64,0,0,0,688.64,0,0,0,688.64,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"3404",3587,70883,"HUMBLE","TX",1,100,"COMMISSION","Not Specified",1,107,70883,93,2017-12-30,0,0,0,65,0,0,0,756.892307692308,0,0,0,49198,0,0,0,756.892307692308,0,0,0,49198,0,0,0,0,0,0,0,0,0,0,0,9.90769230769231,0,0,0,644,0.5,0.5,0.5,0,"less than or equal to 6 month",FALSE
"3405",3588,70889,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",1,107,70889,91,2017-12-30,0,0,0,72,0,0,0,671.788611111111,0,0,0,48368.78,0,0,0,671.788611111111,0,0,0,48368.78,0,0,0,0,0,0,0,0,0,0,0,9.59722222222222,0,0,0,691,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3406",3589,70890,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",1,107,70890,92,2017-12-23,0,0,0,55,0,0,0,628.862363636364,0,0,0,34587.43,0,0,0,628.862363636364,0,0,0,34587.43,0,0,0,0,0,0,0,0,0,0,0,3.14545454545455,0,0,0,173,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3407",3590,70893,"INDIANAPOLIS","IN",1,100,"COMMISSION","Not Specified",0,236,70893,2,2017-09-08,0,0,0,2,0,0,0,661,0,0,0,1322,0,0,0,597,0,0,0,1194,0,0,0,64,0,0,0,128,0,0,0,9,0,0,0,18,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3408",3591,70894,"INDIANAPOLIS","IN",1,100,"COMMISSION","Not Specified",0,236,70894,40,2017-10-21,0,0,0,33,0,0,0,841.121212121212,0,0,0,27757,0,0,0,838.393939393939,0,0,0,27667,0,0,0,2.72727272727273,0,0,0,90,0,0,0,11.8484848484848,0,0,0,391,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"3409",3592,70895,"CANTON","OH",1,100,"COMMISSION","1",0,236,70895,2,2017-09-10,0,0,0,2,0,0,0,290,0,0,0,580,0,0,0,290,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3410",3593,70896,"CANTON","OH",1,100,"COMMISSION","1",0,236,70896,108,2017-12-29,0,0,0,71,0,0,0,354.535211267606,0,0,0,25172,0,0,0,354.535211267606,0,0,0,25172,0,0,0,0,0,0,0,0,0,0,0,5.1830985915493,0,0,0,368,0.5,0.5,0.5,0.72,"less than or equal to 6 month",FALSE
"3411",3594,70897,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",1,107,70897,185,2017-12-31,0,0,0,85,0,0,0,777.597176470588,0,0,0,66095.76,0,0,0,777.597176470588,0,0,0,66095.76,0,0,0,0,0,0,0,0,0,0,0,10.2352941176471,0,0,0,870,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"3412",3595,70898,"FLAT ROCK","MI",1,100,"COMMISSION","Not Specified",1,107,70898,113,2017-12-30,0,0,0,84,0,0,0,1076.90714285714,0,0,0,90460.2,0,0,0,1076.90714285714,0,0,0,90460.2,0,0,0,0,0,0,0,0,0,0,0,15.952380952381,0,0,0,1340,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3413",3596,70901,"CALGARY","AB",1,0,"DAILY","Not Specified",1,107,70901,109,2017-12-29,0,0,0,44,0,0,0,4.27272727272727,0,0,0,188,0,0,0,4.27272727272727,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,3.29545454545455,0,0,0,145,0.5,0.5,0.5,0.785714285714286,"less than or equal to 6 month",FALSE
"3414",3597,70902,"RICHMOND","TX",1,100,"COMMISSION","Not Specified",0,236,70902,2,2017-09-10,0,0,0,2,0,0,0,576,0,0,0,1152,0,0,0,576,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,19,0.5,0.5,0.5,1,"less than or equal to a month",TRUE
"3415",3598,70904,"SPRING","TX",1,100,"COMMISSION","1",0,236,70904,6,2017-09-14,0,0,0,5,0,0,0,765.6,0,0,0,3828,0,0,0,765.6,0,0,0,3828,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,49,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3416",3599,70905,"SPRING","TX",1,100,"COMMISSION","1",0,236,70905,6,2017-09-14,0,0,0,5,0,0,0,792,0,0,0,3960,0,0,0,792,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,52,0.5,0.5,0.5,0.75,"less than or equal to a month",TRUE
"3417",3600,70906,"DETROIT","MI",1,100,"COMMISSION","Not Specified",0,236,70906,61,2017-11-25,0,0,0,50,0,0,0,849.04,0,0,0,42452,0,0,0,849.04,0,0,0,42452,0,0,0,0,0,0,0,0,0,0,0,7.28,0,0,0,364,0.5,0.5,0.5,0.588235294117647,"less than or equal to 3 month",FALSE
"3418",3601,70910,"DILLSBURG","PA",1,100,"COMMISSION","Not Specified",1,107,70910,106,2017-12-29,0,0,0,5,0,0,0,303.2,0,0,0,1516,0,0,0,303.2,0,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,6,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3419",3602,70911,"ALLENTOWN","PA",1,100,"COMMISSION","Not Specified",1,107,70911,117,2017-12-30,0,0,0,96,0,0,0,997.573541666667,0,0,0,95767.06,0,0,0,714.216666666667,0,0,0,68564.8,0,0,0,283.356875,0,0,0,27202.26,0,0,0,9.23958333333333,0,0,0,887,0.5,0.5,0.5,0.740740740740741,"less than or equal to 6 month",FALSE
"3420",3603,70912,"BROOKHAVEN","PA",1,100,"COMMISSION","Not Specified",1,107,70912,114,2017-12-31,0,0,0,102,0,0,0,508.686274509804,0,0,0,51886,0,0,0,508.686274509804,0,0,0,51886,0,0,0,0,0,0,0,0,0,0,0,5.77450980392157,0,0,0,589,0.5,0.5,0.5,0.714285714285714,"less than or equal to 6 month",FALSE
"3421",3604,70916,"MIDLOTHIAN","VA",1,100,"COMMISSION","Not Specified",1,107,70916,108,2017-12-30,0,0,0,67,0,0,0,552.31552238806,0,0,0,37005.14,0,0,0,552.31552238806,0,0,0,37005.14,0,0,0,0,0,0,0,0,0,0,0,10.7164179104478,0,0,0,718,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3422",3605,70917,"KENT","OH",1,100,"COMMISSION","Not Specified",1,107,70917,62,2017-11-12,0,0,0,32,0,0,0,827.0625,0,0,0,26466,0,0,0,760.375,0,0,0,24332,0,0,0,66.6875,0,0,0,2134,0,0,0,12.15625,0,0,0,389,0.5,0.5,0.5,0.666666666666667,"less than or equal to 3 month",FALSE
"3423",3606,70918,"ALLENTOWN","PA",1,100,"COMMISSION","Not Specified",1,107,70918,53,2017-12-30,0,0,0,31,0,0,0,1112.4735483871,0,0,0,34486.68,0,0,0,1047.95741935484,0,0,0,32486.68,0,0,0,64.5161290322581,0,0,0,2000,0,0,0,13.6451612903226,0,0,0,423,0.5,0.5,0.5,0.72,"less than or equal to 3 month",FALSE
"3424",3607,70923,"DOWNEY","CA",1,100,"COMMISSION","Not Specified",0,236,70923,30,2017-10-01,0,0,0,22,0,0,0,535.045454545455,0,0,0,11771,0,0,0,535.045454545455,0,0,0,11771,0,0,0,0,0,0,0,0,0,0,0,12.9545454545455,0,0,0,285,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"3425",3608,70928,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",1,107,70928,116,2017-12-31,0,0,0,57,0,0,0,739.197192982456,0,0,0,42134.24,0,0,0,739.197192982456,0,0,0,42134.24,0,0,0,0,0,0,0,0,0,0,0,15.2982456140351,0,0,0,872,0.5,0.5,0.5,0.447368421052632,"less than or equal to 6 month",FALSE
"3426",3610,70933,"WEST READING","PA",1,100,"COMMISSION","1",0,236,70933,78,2017-12-30,0,0,0,47,0,0,0,814.234042553191,0,0,0,38269,0,0,0,814.234042553191,0,0,0,38269,0,0,0,0,0,0,0,0,0,0,0,16.8085106382979,0,0,0,790,0.5,0.5,0.5,0.444444444444444,"less than or equal to 3 month",FALSE
"3427",3611,70934,"HOUSTON","TX",1,100,"COMMISSION","1",1,107,70934,112,2017-12-31,0,0,0,53,0,0,0,741.651698113208,0,0,0,39307.54,0,0,0,741.651698113208,0,0,0,39307.54,0,0,0,0,0,0,0,0,0,0,0,14.4528301886792,0,0,0,766,0.5,0.5,0.5,0.419354838709677,"less than or equal to 6 month",FALSE
"3428",3612,70936,"CANTON","OH",1,100,"COMMISSION","1",0,236,70936,8,2017-09-16,0,0,0,6,0,0,0,924,0,0,0,5544,0,0,0,924,0,0,0,5544,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,54,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"3429",3613,70939,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70939,6,2017-09-13,0,0,0,4,0,0,0,810,0,0,0,3240,0,0,0,744,0,0,0,2976,0,0,0,66,0,0,0,264,0,0,0,10.25,0,0,0,41,0.5,0.5,0.5,1,"less than or equal to a month",TRUE
"3430",3614,70941,"SPRING","TX",1,100,"COMMISSION","1",0,236,70941,7,2017-09-12,0,0,0,5,0,0,0,1726.8,0,0,0,8634,0,0,0,1677.6,0,0,0,8388,0,0,0,49.2,0,0,0,246,0,0,0,13,0,0,0,65,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3431",3615,70944,"OREGON CITY","OR",1,100,"COMMISSION","Not Specified",1,107,70944,112,2017-12-29,0,0,0,92,0,0,0,651.521739130435,0,0,0,59940,0,0,0,586.739130434783,0,0,0,53980,0,0,0,64.7826086956522,0,0,0,5960,0,0,0,13.3260869565217,0,0,0,1226,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3432",3616,70947,"LYNCHBURG","VA",1,100,"COMMISSION","Not Specified",1,107,70947,104,2017-12-30,0,0,0,100,0,0,0,606.9422,0,0,0,60694.22,0,0,0,606.9422,0,0,0,60694.22,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,1070,0.5,0.5,0.5,0.465116279069767,"less than or equal to 6 month",FALSE
"3433",3617,70948,"LYNCHBURG","VA",1,100,"COMMISSION","Not Specified",1,107,70948,14,2017-12-29,0,0,0,5,0,0,0,562.4,0,0,0,2812,0,0,0,562.4,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,42,0.5,0.5,0.5,0.666666666666667,"less than or equal to a month",FALSE
"3434",3618,70954,"CHESTERFIELD","VA",1,100,"COMMISSION","Not Specified",0,236,70954,109,2017-12-30,0,0,0,88,0,0,0,564.181818181818,0,0,0,49648,0,0,0,564.181818181818,0,0,0,49648,0,0,0,0,0,0,0,0,0,0,0,6.80681818181818,0,0,0,599,0.5,0.5,0.5,0.611111111111111,"less than or equal to 6 month",FALSE
"3435",3619,70955,"ROOSEVELT","NY",1,100,"COMMISSION","Not Specified",0,236,70955,101,2017-12-29,0,0,0,85,0,0,0,978.041176470588,0,0,0,83133.5,0,0,0,978.041176470588,0,0,0,83133.5,0,0,0,0,0,0,0,0,0,0,0,16.4941176470588,0,0,0,1402,0.5,0.5,0.5,0.529411764705882,"less than or equal to 6 month",FALSE
"3436",3620,70956,"CHESTERFIELD","VA",1,100,"COMMISSION","Not Specified",1,107,70956,111,2017-12-31,0,0,0,109,0,0,0,793.045871559633,0,0,0,86442,0,0,0,793.045871559633,0,0,0,86442,0,0,0,0,0,0,0,0,0,0,0,13.3853211009174,0,0,0,1459,0.5,0.5,0.5,0.452380952380952,"less than or equal to 6 month",FALSE
"3437",3621,70960,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70960,2,2017-09-15,0,0,0,2,0,0,0,540,0,0,0,1080,0,0,0,540,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0.5,0.5,0.5,1,"less than or equal to a month",TRUE
"3438",3622,70962,"SPRING","TX",1,100,"COMMISSION","Not Specified",0,236,70962,17,2017-09-29,0,0,0,3,0,0,0,691.106666666667,0,0,0,2073.32,0,0,0,678.993333333333,0,0,0,2036.98,0,0,0,12.1133333333333,0,0,0,36.34,0,0,0,7,0,0,0,21,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"3439",3623,70966,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",1,107,70966,109,2017-12-08,0,0,0,53,0,0,0,845.509433962264,0,0,0,44812,0,0,0,845.509433962264,0,0,0,44812,0,0,0,0,0,0,0,0,0,0,0,10.6415094339623,0,0,0,564,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3440",3624,70968,"FRAMINGHAM","MA",1,100,"COMMISSION","Not Specified",1,107,70968,79,2017-12-29,0,0,0,55,0,0,0,654.909090909091,0,0,0,36020,0,0,0,654.909090909091,0,0,0,36020,0,0,0,0,0,0,0,0,0,0,0,5.43636363636364,0,0,0,299,0.5,0.5,0.5,0.72,"less than or equal to 3 month",FALSE
"3441",3625,70971,"ANKENY","IA",1,100,"COMMISSION","Not Specified",0,236,70971,116,2017-11-19,0,0,0,55,0,0,0,801.454545454545,0,0,0,44080,0,0,0,799.127272727273,0,0,0,43952,0,0,0,2.32727272727273,0,0,0,128,0,0,0,11.3454545454545,0,0,0,624,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"3442",3626,70976,"CANTON","OH",1,100,"COMMISSION","1",1,107,70976,104,2017-12-30,0,0,0,86,0,0,0,578.162790697674,0,0,0,49722,0,0,0,578.162790697674,0,0,0,49722,0,0,0,0,0,0,0,0,0,0,0,6.51162790697674,0,0,0,560,0.5,0.5,0.5,0.655172413793103,"less than or equal to 6 month",FALSE
"3443",3627,70978,"HOLBROOK","NY",1,100,"COMMISSION","1",1,107,70978,128,2017-12-29,0,0,0,7,0,0,0,74.3428571428571,0,0,0,520.4,0,0,0,74.3428571428571,0,0,0,520.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0.5,0.5,0.5,1,"less than or equal to 6 month",FALSE
"3444",3630,70981,"DAYTON","TX",1,100,"COMMISSION","Not Specified",1,107,70981,98,2017-12-26,0,0,0,84,0,0,0,671.142857142857,0,0,0,56376,0,0,0,671.142857142857,0,0,0,56376,0,0,0,0,0,0,0,0,0,0,0,14.6309523809524,0,0,0,1229,0.5,0.5,0.5,0.461538461538462,"less than or equal to 6 month",FALSE
"3445",3631,70984,"DACULA","GA",1,100,"COMMISSION","Not Specified",0,236,70984,92,2017-12-14,0,0,0,21,0,0,0,950.14619047619,0,0,0,19953.07,0,0,0,950.714285714286,0,0,0,19965,0,0,0,-0.568095238095238,0,0,0,-11.93,0,0,0,28.6190476190476,0,0,0,601,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
