"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","tenure.in_days.","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month.","average_total_payment_3_month.","average_total_payment_6_month.","average_total_payment_1_year.","sum_total_payment_1_month.","sum_total_payment_3_month.","sum_total_payment_6_month.","sum_total_payment_1_year.","average_standard_payment_1_month.","average_standard_payment_3_month.","average_standard_payment_6_month.","average_standard_payment_1_year.","sum_standard_payment_1_month.","sum_standard_payment_3_month.","sum_standard_payment_6_month.","sum_standard_payment_1_year.","average_non_standard_payment_1_month.","average_non_standard_payment_3_month.","average_non_standard_payment_6_month.","average_non_standard_payment_1_year.","sum_non_standard_payment_1_month.","sum_non_standard_payment_3_month.","sum_non_standard_payment_6_month.","sum_non_standard_payment_1_year.","average_jobs_1_month.","average_jobs_3_month.","average_jobs_6_month.","average_jobs_1_year.","total_jobs_1_month.","total_jobs_3_month.","total_jobs_6_month.","total_jobs_1_year.","average_satisfaction_1_month.","average_satisfaction_3_month.","average_satisfaction_6_month.","average_satisfaction_1_year.","Tenure.in_categories."
"4602",73755,"VICTORVILLE                   ","CA ",1,100,"COMMISSION","NULL",0,236,59,"2018-03-23",0,22,45,45,0,804.860909090909,710.448444444444,710.448444444444,0,17706.94,31970.18,31970.18,0,802.897272727273,709.488444444444,709.488444444444,0,17663.74,31926.98,31926.98,0,1.96363636363636,0.96,0.96,0,43.2,43.2,43.2,0,12.9090909090909,10.9333333333333,10.9333333333333,0,284,492,492,0.5,0.888888888888889,0.888888888888889,0.888888888888889,"less than or equal to 3 month"
"4603",73757,"CANTON                        ","OH ",1,100,"COMMISSION","NULL",1,107,103,"2018-05-23",19,46,51,51,677.684210526316,721.217391304348,689.176470588235,689.176470588235,12876,33176,35148,35148,677.684210526316,721.217391304348,689.176470588235,689.176470588235,12876,33176,35148,35148,0,0,0,0,0,0,0,0,7.78947368421053,7.82608695652174,7.45098039215686,7.45098039215686,148,360,380,380,0.5,0.387096774193548,0.387096774193548,0.387096774193548,"less than or equal to 6 month"
"4604",73758,"CANTON                        ","OH ",1,100,"COMMISSION","NULL",0,236,11,"2018-03-17",0,9,9,9,0,937.468888888889,937.468888888889,937.468888888889,0,8437.22,8437.22,8437.22,0,931.962222222222,931.962222222222,931.962222222222,0,8387.66,8387.66,8387.66,0,5.50666666666667,5.50666666666667,5.50666666666667,0,49.56,49.56,49.56,0,10.8888888888889,10.8888888888889,10.8888888888889,0,98,98,98,0.5,0.555555555555556,0.555555555555556,0.555555555555556,"less than or equal to a month"
"4605",73759,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",1,107,86,"2018-05-29",18,46,46,46,546,662.878260869565,662.878260869565,662.878260869565,9828,30492.4,30492.4,30492.4,546,662.878260869565,662.878260869565,662.878260869565,9828,30492.4,30492.4,30492.4,0,0,0,0,0,0,0,0,10.3888888888889,12.3695652173913,12.3695652173913,12.3695652173913,187,569,569,569,0.6875,0.642857142857143,0.642857142857143,0.642857142857143,"less than or equal to 3 month"
"4606",73762,"ORLANDO                       ","FL ",1,100,"COMMISSION","0",1,107,122,"2018-05-26",19,65,80,80,1888.42,1234.15846153846,1151.453875,1151.453875,35879.98,80220.3,92116.31,92116.31,1888.42,1231.53692307692,1149.323875,1149.323875,35879.98,80049.9,91945.91,91945.91,0,2.62153846153846,2.13,2.13,0,170.4,170.4,170.4,9,10.0307692307692,9.85,9.85,171,652,788,788,0.909090909090909,0.777777777777778,0.8,0.8,"less than or equal to 6 month"
"4607",73766,"ORLANDO                       ","FL ",1,100,"COMMISSION","0",1,107,1,"2018-03-23",0,1,1,1,0,138.04,138.04,138.04,0,138.04,138.04,138.04,0,138.04,138.04,138.04,0,138.04,138.04,138.04,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4608",73769,"CHELSEA                       ","MA ",1,100,"COMMISSION","NULL",1,107,21,"2018-03-02",0,2,12,12,0,577.53,567.295833333333,567.295833333333,0,1155.06,6807.55,6807.55,0,577.53,567.295833333333,567.295833333333,0,1155.06,6807.55,6807.55,0,0,0,0,0,0,0,0,0,12.5,12.4166666666667,12.4166666666667,0,25,149,149,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4609",73775,"CHESAPEAKE                    ","VA ",1,100,"COMMISSION","0",1,107,107,"2018-05-29",23,71,86,86,656.347826086957,669.12676056338,667.348837209302,667.348837209302,15096,47508,57392,57392,656.347826086957,668.084507042254,666.488372093023,666.488372093023,15096,47434,57318,57318,0,1.04225352112676,0.86046511627907,0.86046511627907,0,74,74,74,13.7826086956522,14.6338028169014,14.406976744186,14.406976744186,317,1039,1239,1239,0.8,0.727272727272727,0.725806451612903,0.725806451612903,"less than or equal to 6 month"
"4610",73776,"FONTANA                       ","CA ",1,100,"COMMISSION","NULL",0,236,109,"2018-05-27",26,83,101,101,733.576923076923,628.790240963855,601.237128712871,601.237128712871,19073,52189.59,60724.95,60724.95,733.576923076923,624.886626506024,596.501683168317,596.501683168317,19073,51865.59,60246.67,60246.67,0,3.90361445783133,4.73544554455446,4.73544554455446,0,324,478.28,478.28,10.8076923076923,10.0361445783133,9.67326732673267,9.67326732673267,281,833,977,977,0.894736842105263,0.893939393939394,0.897435897435897,0.897435897435897,"less than or equal to 6 month"
"4611",73778,"FONTANA                       ","CA ",1,100,"COMMISSION","NULL",0,236,105,"2018-05-27",25,79,95,95,593.7592,540.755443037975,562.074947368421,562.074947368421,14843.98,42719.68,53397.12,53397.12,593.7592,536.957974683544,556.390736842105,556.390736842105,14843.98,42419.68,52857.12,52857.12,0,3.79746835443038,5.68421052631579,5.68421052631579,0,300,540,540,9.68,8.91139240506329,9.33684210526316,9.33684210526316,242,704,887,887,0.647058823529412,0.792452830188679,0.803030303030303,0.803030303030303,"less than or equal to 6 month"
"4612",73783,"HIALEAH                       ","FL ",1,100,"COMMISSION","NULL",1,107,71,"2018-04-24",0,35,46,46,0,968.457142857143,954.95652173913,954.95652173913,0,33896,43928,43928,0,968.457142857143,954.95652173913,954.95652173913,0,33896,43928,43928,0,0,0,0,0,0,0,0,0,17,16.4782608695652,16.4782608695652,0,595,758,758,0.5,0.470588235294118,0.466666666666667,0.466666666666667,"less than or equal to 3 month"
"4613",73784,"PROVIDENCE                    ","RI ",1,100,"COMMISSION","NULL",0,236,30,"2018-03-24",0,5,7,7,0,1387,1303.57142857143,1303.57142857143,0,6935,9125,9125,0,1387,1303.57142857143,1303.57142857143,0,6935,9125,9125,0,0,0,0,0,0,0,0,0,14.8,13.7142857142857,13.7142857142857,0,74,96,96,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4614",73787,"DETROIT                       ","MI ",1,100,"COMMISSION","NULL",0,236,37,"2018-03-22",0,17,29,29,0,649.438235294118,656.299310344828,656.299310344828,0,11040.45,19032.68,19032.68,0,649.438235294118,656.299310344828,656.299310344828,0,11040.45,19032.68,19032.68,0,0,0,0,0,0,0,0,0,7.11764705882353,7,7,0,121,203,203,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4615",73788,"FREMONT                       ","CA ",1,100,"COMMISSION","NULL",1,107,89,"2018-05-29",27,73,73,73,1189.82592592593,997.081917808219,997.081917808219,997.081917808219,32125.3,72786.98,72786.98,72786.98,1152.24740740741,978.001643835616,978.001643835616,978.001643835616,31110.68,71394.12,71394.12,71394.12,37.5785185185185,19.0802739726027,19.0802739726027,19.0802739726027,1014.62,1392.86,1392.86,1392.86,11,10.1643835616438,10.1643835616438,10.1643835616438,297,742,742,742,0.875,0.787878787878788,0.787878787878788,0.787878787878788,"less than or equal to 3 month"
"4616",73789,"KITCHENER                     ","ON ",1,0,"DAILY     ","NULL",1,107,93,"2018-05-26",5,11,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,10.2727272727273,9.84615384615385,9.84615384615385,49,113,128,128,1,0.8,0.75,0.75,"less than or equal to 6 month"
"4617",73791,"VANCOUVER                     ","WA ",1,100,"COMMISSION","NULL",1,107,76,"2018-04-28",0,10,13,13,0,583.5,561.730769230769,561.730769230769,0,5835,7302.5,7302.5,0,368.5,396.346153846154,396.346153846154,0,3685,5152.5,5152.5,0,215,165.384615384615,165.384615384615,0,2150,2150,2150,0,11.5,11.8461538461538,11.8461538461538,0,115,154,154,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4618",73792,"HAMPTON                       ","GA ",1,100,"COMMISSION","NULL",1,107,94,"2018-05-28",16,40,42,42,795.625,841.125,835.357142857143,835.357142857143,12730,33645,35085,35085,795.625,844.25,838.333333333333,838.333333333333,12730,33770,35210,35210,0,-3.125,-2.97619047619048,-2.97619047619048,0,-125,-125,-125,22.3125,22.375,22.4047619047619,22.4047619047619,357,895,941,941,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4619",73798,"FLORISSANT                    ","MO ",1,100,"COMMISSION","0",1,107,112,"2018-05-29",24,68,71,71,1925.15958333333,1701.20073529412,1651.02352112676,1651.02352112676,46203.83,115681.65,117222.67,117222.67,1899.23208333333,1689.93044117647,1640.22943661972,1640.22943661972,45581.57,114915.27,116456.29,116456.29,25.9275,11.2702941176471,10.7940845070423,10.7940845070423,622.26,766.38,766.38,766.38,18.875,17.3088235294118,16.6338028169014,16.6338028169014,453,1177,1181,1181,0.8,0.695652173913043,0.695652173913043,0.695652173913043,"less than or equal to 6 month"
"4620",73800,"NEW BRAUNFELS                 ","TX ",1,100,"COMMISSION","NULL",1,107,83,"2018-05-30",26,67,67,67,1495.11307692308,1544.92253731343,1544.92253731343,1544.92253731343,38872.94,103509.81,103509.81,103509.81,1471.69538461538,1504.45805970149,1504.45805970149,1504.45805970149,38264.08,100798.69,100798.69,100798.69,23.4176923076923,40.4644776119403,40.4644776119403,40.4644776119403,608.86,2711.12,2711.12,2711.12,10.9230769230769,12.134328358209,12.134328358209,12.134328358209,284,813,813,813,1,0.870967741935484,0.870967741935484,0.870967741935484,"less than or equal to 3 month"
"4621",73805,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,236,1,"2018-03-15",0,1,1,1,0,721.94,721.94,721.94,0,721.94,721.94,721.94,0,721.94,721.94,721.94,0,721.94,721.94,721.94,0,0,0,0,0,0,0,0,0,14,14,14,0,14,14,14,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4622",73809,"WINNIPEG,MB,R2M1T5            ","MB ",1,0,"DAILY     ","NULL",1,107,106,"2018-05-29",28,86,100,100,0,1.76744186046512,4.72,4.72,0,152,472,472,0,1.76744186046512,4.72,4.72,0,152,472,472,0,0,0,0,0,0,0,0,8.64285714285714,8.73255813953488,8.15,8.15,242,751,815,815,0.740740740740741,0.771084337349398,0.797872340425532,0.797872340425532,"less than or equal to 6 month"
"4623",73813,"DULUTH                        ","GA ",1,100,"COMMISSION","NULL",1,107,71,"2018-05-29",8,27,27,27,113.6,143.797777777778,143.797777777778,143.797777777778,908.8,3882.54,3882.54,3882.54,113.6,143.797777777778,143.797777777778,143.797777777778,908.8,3882.54,3882.54,3882.54,0,0,0,0,0,0,0,0,1.625,2.2962962962963,2.2962962962963,2.2962962962963,13,62,62,62,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4624",73823,"RICHMOND                      ","TX ",1,100,"COMMISSION","NULL",1,107,109,"2018-05-29",16,53,69,69,801.11625,821.748679245283,796.706376811594,796.706376811594,12817.86,43552.68,54972.74,54972.74,801.11625,821.748679245283,796.706376811594,796.706376811594,12817.86,43552.68,54972.74,54972.74,0,0,0,0,0,0,0,0,12.125,13.2641509433962,12.9565217391304,12.9565217391304,194,703,894,894,0.5,0.25,0.166666666666667,0.166666666666667,"less than or equal to 6 month"
"4625",73824,"RICHMOND                      ","TX ",1,100,"COMMISSION","NULL",1,107,59,"2018-04-13",0,40,52,52,0,662.422,632.786153846154,632.786153846154,0,26496.88,32904.88,32904.88,0,662.422,632.786153846154,632.786153846154,0,26496.88,32904.88,32904.88,0,0,0,0,0,0,0,0,0,15.225,14.4807692307692,14.4807692307692,0,609,753,753,0.5,0.393939393939394,0.428571428571429,0.428571428571429,"less than or equal to 3 month"
"4626",73826,"RICHMOND                      ","TX ",1,100,"COMMISSION","NULL",1,107,1,"2018-05-22",1,1,1,1,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,875.04,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4627",73829,"RICHMOND                      ","TX ",1,100,"COMMISSION","NULL",1,107,1,"2018-05-07",1,1,1,1,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,872.4,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4628",73830,"RICHMOND                      ","TX ",1,100,"COMMISSION","NULL",1,107,105,"2018-05-29",24,63,75,75,925.0325,871.568571428571,867.176,867.176,22200.78,54908.82,65038.2,65038.2,925.0325,871.568571428571,867.176,867.176,22200.78,54908.82,65038.2,65038.2,0,0,0,0,0,0,0,0,13.6666666666667,13.3015873015873,13.2666666666667,13.2666666666667,328,838,995,995,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4629",73832,"RICHMOND                      ","TX ",1,100,"COMMISSION","NULL",1,107,74,"2018-04-28",0,45,55,55,0,609.792,608.884363636364,608.884363636364,0,27440.64,33488.64,33488.64,0,609.792,608.884363636364,608.884363636364,0,27440.64,33488.64,33488.64,0,0,0,0,0,0,0,0,0,14.5555555555556,14.2,14.2,0,655,781,781,0.5,0.4375,0.5,0.5,"less than or equal to 3 month"
"4630",73835,"SANTA CLARA                   ","CA ",1,100,"COMMISSION","NULL",1,107,140,"2018-05-29",26,83,98,98,1153.78,955.821807228916,940.59387755102,940.59387755102,29998.28,79333.21,92178.2,92178.2,1128.44615384615,939.108313253012,925.569183673469,925.569183673469,29339.6,77945.99,90705.78,90705.78,25.3338461538462,16.7134939759036,15.024693877551,15.024693877551,658.68,1387.22,1472.42,1472.42,13.3461538461538,11.5903614457831,11.1632653061224,11.1632653061224,347,962,1094,1094,0.75,0.857142857142857,0.857142857142857,0.857142857142857,"less than or equal to 6 month"
"4631",73837,"HIALEAH                       ","FL ",1,100,"COMMISSION","NULL",1,107,102,"2018-05-30",22,66,75,75,794.545454545455,894.727272727273,897.786666666667,897.786666666667,17480,59052,67334,67334,780.727272727273,890.121212121212,893.733333333333,893.733333333333,17176,58748,67030,67030,13.8181818181818,4.60606060606061,4.05333333333333,4.05333333333333,304,304,304,304,15.0909090909091,16.1363636363636,15.96,15.96,332,1065,1197,1197,0.428571428571429,0.421875,0.424657534246575,0.424657534246575,"less than or equal to 6 month"
"4632",73839,"SALEM                         ","MA ",1,100,"COMMISSION","NULL",0,236,44,"2018-03-31",0,13,17,17,0,575.434615384615,593.784117647059,593.784117647059,0,7480.65,10094.33,10094.33,0,575.434615384615,593.784117647059,593.784117647059,0,7480.65,10094.33,10094.33,0,0,0,0,0,0,0,0,0,13.9230769230769,13.5882352941176,13.5882352941176,0,181,231,231,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4633",73840,"NAPLES                        ","FL ",1,100,"COMMISSION","NULL",1,107,96,"2018-05-29",20,64,68,68,847.5,887.90625,885.117647058824,885.117647058824,16950,56826,60188,60188,847.5,887.90625,885.117647058824,885.117647058824,16950,56826,60188,60188,0,0,0,0,0,0,0,0,10.25,10.734375,10.7058823529412,10.7058823529412,205,687,728,728,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4634",73845,"SYRACUSE                      ","NY ",1,100,"COMMISSION","0",1,107,105,"2018-05-29",19,56,65,65,1098.39052631579,1135.43392857143,1114.89723076923,1114.89723076923,20869.42,63584.3,72468.32,72468.32,1098.39052631579,1135.39821428571,1114.86646153846,1114.86646153846,20869.42,63582.3,72466.32,72466.32,0,0.0357142857142857,0.0307692307692308,0.0307692307692308,0,2,2,2,18.1052631578947,18.8035714285714,18.1846153846154,18.1846153846154,344,1053,1182,1182,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4635",73846,"KNIGHTDALE                    ","NC ",1,100,"COMMISSION","0",1,107,111,"2018-05-29",24,76,89,89,1522.65875,1879.41,1841.63033707865,1841.63033707865,36543.81,142835.16,163905.1,163905.1,1518.32541666667,1821.59407894737,1779.65719101124,1779.65719101124,36439.81,138441.15,158389.49,158389.49,4.33333333333333,57.8159210526316,61.9731460674157,61.9731460674157,104,4394.01,5515.61,5515.61,19.2916666666667,23.2631578947368,22.7752808988764,22.7752808988764,463,1768,2027,2027,1,0.859649122807018,0.865671641791045,0.865671641791045,"less than or equal to 6 month"
"4636",73847,"KNIGHTDALE                    ","NC ",1,100,"COMMISSION","0",1,107,103,"2018-05-29",23,75,86,86,1394.46391304348,1591.90986666667,1565.7061627907,1565.7061627907,32072.67,119393.24,134650.73,134650.73,1394.46391304348,1548.82386666667,1511.81488372093,1511.81488372093,32072.67,116161.79,130016.08,130016.08,0,43.086,53.8912790697674,53.8912790697674,0,3231.45,4634.65,4634.65,17.6521739130435,20.7066666666667,20.1395348837209,20.1395348837209,406,1553,1732,1732,1,0.862745098039216,0.839285714285714,0.839285714285714,"less than or equal to 6 month"
"4637",73848,"ANTIOCH                       ","TN ",1,100,"COMMISSION","0",1,107,125,"2018-05-29",21,53,63,63,618.09380952381,585.824716981132,558.652857142857,558.652857142857,12979.97,31048.71,35195.13,35195.13,599.866666666667,575.150566037736,549.673015873016,549.673015873016,12597.2,30482.98,34629.4,34629.4,18.2271428571429,10.6741509433962,8.97984126984127,8.97984126984127,382.77,565.73,565.73,565.73,6.61904761904762,6.05660377358491,5.85714285714286,5.85714285714286,139,321,369,369,0.888888888888889,0.944444444444444,0.80952380952381,0.80952380952381,"less than or equal to 6 month"
"4638",73849,"DICKSON                       ","TN ",1,100,"COMMISSION","NULL",1,107,19,"2018-05-21",8,8,8,8,520.275,520.275,520.275,520.275,4162.2,4162.2,4162.2,4162.2,496.075,496.075,496.075,496.075,3968.6,3968.6,3968.6,3968.6,24.2,24.2,24.2,24.2,193.6,193.6,193.6,193.6,2.25,2.25,2.25,2.25,18,18,18,18,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4639",73850,"HAYWARD                       ","CA ",1,100,"COMMISSION","NULL",1,107,35,"2018-05-25",14,20,20,20,688.207142857143,637.745,637.745,637.745,9634.9,12754.9,12754.9,12754.9,675.19,628.633,628.633,628.633,9452.66,12572.66,12572.66,12572.66,13.0171428571429,9.112,9.112,9.112,182.24,182.24,182.24,182.24,9.35714285714286,9,9,9,131,180,180,180,0.769230769230769,0.764705882352941,0.764705882352941,0.764705882352941,"less than or equal to 3 month"
"4640",73851,"ETOBICOKE,ON,M9V4Y2           ","ON ",1,100,"COMMISSION","NULL",1,107,98,"2018-05-25",7,28,34,34,299.92,245.886785714286,258.734411764706,258.734411764706,2099.44,6884.83,8796.97,8796.97,271.737142857143,224.281071428571,240.941470588235,240.941470588235,1902.16,6279.87,8192.01,8192.01,28.1828571428571,21.6057142857143,17.7929411764706,17.7929411764706,197.28,604.96,604.96,604.96,1.71428571428571,1.46428571428571,1.52941176470588,1.52941176470588,12,41,52,52,1,1,1,1,"less than or equal to 6 month"
"4641",73852,"ETOBICOKE                     ","ON ",1,100,"COMMISSION","NULL",1,107,1,"2018-04-30",0,1,1,1,0,1019.92,1019.92,1019.92,0,1019.92,1019.92,1019.92,0,1019.92,1019.92,1019.92,0,1019.92,1019.92,1019.92,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4642",73853,"LANCASTER                     ","TX ",1,100,"COMMISSION","0",1,107,112,"2018-05-29",21,68,83,83,1484.0219047619,1489.23308823529,1463.79144578313,1463.79144578313,31164.46,101267.85,121494.69,121494.69,1411.31333333333,1439.23779411765,1422.83144578313,1422.83144578313,29637.58,97868.17,118095.01,118095.01,72.7085714285714,49.9952941176471,40.96,40.96,1526.88,3399.68,3399.68,3399.68,5.71428571428571,6.91176470588235,6.92771084337349,6.92771084337349,120,470,575,575,0.666666666666667,0.807692307692308,0.78125,0.78125,"less than or equal to 6 month"
"4643",73856,"LANCASTER                     ","TX ",1,100,"COMMISSION","0",1,107,131,"2018-05-29",21,72,88,88,1422.35857142857,1691.30375,1714.165,1714.165,29869.53,121773.87,150846.52,150846.52,1419.18523809524,1661.67347222222,1685.34704545455,1685.34704545455,29802.89,119640.49,148310.54,148310.54,3.17333333333333,29.6302777777778,28.8179545454545,28.8179545454545,66.64,2133.38,2535.98,2535.98,7.52380952380952,8.22222222222222,7.93181818181818,7.93181818181818,158,592,698,698,0.8,0.878787878787879,0.875,0.875,"less than or equal to 6 month"
"4644",73860,"LANCASTER                     ","TX ",1,100,"COMMISSION","0",1,107,100,"2018-05-30",18,48,52,52,681.792777777778,1139.47604166667,1081.33634615385,1081.33634615385,12272.27,54694.85,56229.49,56229.49,681.792777777778,1136.656875,1078.73403846154,1078.73403846154,12272.27,54559.53,56094.17,56094.17,0,2.81916666666667,2.60230769230769,2.60230769230769,0,135.32,135.32,135.32,4.22222222222222,5.47916666666667,5.44230769230769,5.44230769230769,76,263,283,283,1,0.9,0.916666666666667,0.916666666666667,"less than or equal to 6 month"
"4645",73869,"MIAMI                         ","FL ",1,100,"COMMISSION","NULL",1,107,98,"2018-05-29",23,56,58,58,1488.88173913043,1392.16321428571,1397.00689655172,1397.00689655172,34244.28,77961.14,81026.4,81026.4,1488.88173913043,1332.34178571429,1339.24827586207,1339.24827586207,34244.28,74611.14,77676.4,77676.4,0,59.8214285714286,57.7586206896552,57.7586206896552,0,3350,3350,3350,12.4347826086957,10.625,10.5689655172414,10.5689655172414,286,595,613,613,1,1,1,1,"less than or equal to 6 month"
